case_id,start_time,end_time,Role,Activity,Resource
1151,2011-06-16T16:38:00,2011-06-16T17:32:00,Requester, Create Purchase Requisition,Clement Duchot
1151,2011-06-17T11:21:00,2011-06-17T11:26:00,Requester, Analyze Purchase Requisition,Francis Odell
1151,2011-06-17T11:30:00,2011-06-17T11:31:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1151,2011-06-17T14:59:00,2011-06-17T15:16:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1153,2011-06-16T23:26:00,2011-06-17T00:01:00,Requester, Create Purchase Requisition,Anne Olwada
1153,2011-06-17T14:09:00,2011-06-17T14:14:00,Requester, Analyze Purchase Requisition,Maris Freeman
1158,2011-06-17T09:09:00,2011-06-17T09:30:00,Requester, Create Purchase Requisition,Penn Osterwalder
1158,2011-06-18T03:40:00,2011-06-18T03:48:00,Requester, Analyze Purchase Requisition,Francis Odell
1158,2011-06-18T03:56:00,2011-06-18T03:58:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1158,2011-06-21T15:38:00,2011-06-21T16:21:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1160,2011-06-17T20:48:00,2011-06-17T21:13:00,Requester, Create Purchase Requisition,Fjodor Kowalski
1160,2011-06-18T18:55:00,2011-06-18T19:01:00,Requester, Analyze Purchase Requisition,Francis Odell
1160,2011-06-18T19:08:00,2011-06-18T19:11:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
1160,2011-06-21T14:18:00,2011-06-21T14:40:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1160,2011-06-21T15:33:00,2011-06-21T15:40:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1160,2011-06-21T18:40:00,2011-06-21T18:58:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1160,2011-06-21T19:52:00,2011-06-21T20:07:00,Requester, Amend Request for Quotation Requester,Immanuel Karagianni
1160,2011-07-05T04:06:00,2011-07-05T04:30:00,Requester, Analyze Request for Quotation,Karel de Groot
1160,2011-07-05T05:17:00,2011-07-05T05:31:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1160,2011-08-08T03:10:00,2011-08-08T03:40:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1160,2011-08-08T04:34:00,2011-08-08T04:46:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
1160,2011-08-22T21:22:00,2011-08-22T21:53:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1160,2011-08-22T22:39:00,2011-08-22T22:52:00,Requester, Amend Request for Quotation Requester,Penn Osterwalder
1160,2011-09-07T10:23:00,2011-09-07T10:53:00,Requester, Analyze Request for Quotation,Karel de Groot
1160,2011-09-07T23:46:00,2011-09-08T00:11:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1160,2011-09-08T04:55:00,2011-09-08T07:01:00,Requester, Create Quotation comparison Map,Francois de Perrier
1160,2011-09-08T13:44:00,2011-09-08T14:01:00,Requester, Analyze Quotation comparison Map,Miu Hanwan
1160,2011-09-08T14:01:00,2011-09-08T14:01:00,Requester, Choose best option,Anne Olwada
1160,2011-09-09T15:11:00,2011-09-09T23:34:00,Requester, Settle conditions with supplier,Francois de Perrier
1160,2011-09-10T01:57:00,2011-09-10T02:09:00,Requester, Create Purchase Order,Magdalena Predutta
1160,2011-09-13T00:43:00,2011-09-13T01:01:00,Requester, Confirm Purchase Order,Sean Manney
1160,2011-09-28T10:42:00,2011-09-28T15:38:00,Requester, Deliver Goods Services,Esmeralda Clay
1160,2011-09-28T23:45:00,2011-09-28T23:46:00,Requester, Release Purchase Order,Elvira Lores
1160,2011-09-29T06:00:00,2011-09-29T06:01:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1160,2011-10-02T20:30:00,2011-10-02T20:30:00,Requester, Send invoice,Kiu Kan
1160,2011-10-03T10:49:00,2011-10-03T10:55:00,Requester, Release Supplier's Invoice,Pedro Alvares
1160,2011-10-03T11:03:00,2011-10-03T11:33:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
1160,2011-10-03T11:33:00,2011-10-03T11:33:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1160,2011-10-03T12:32:00,2011-10-03T12:38:00,Requester, Pay invoice,Pedro Alvares
1161,2011-06-17T21:16:00,2011-06-17T22:02:00,Requester, Create Purchase Requisition,Alberto Duport
1161,2011-06-18T12:17:00,2011-06-18T12:21:00,Requester, Analyze Purchase Requisition,Maris Freeman
1161,2011-06-18T12:28:00,2011-06-18T12:31:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
1161,2011-07-21T20:49:00,2011-07-21T21:17:00,Requester, Analyze Request for Quotation,Francois de Perrier
1161,2011-07-21T22:13:00,2011-07-21T22:18:00,Requester, Amend Request for Quotation Requester,Anna Kaufmann
1161,2011-08-05T12:17:00,2011-08-05T12:44:00,Requester, Analyze Request for Quotation,Karel de Groot
1161,2011-08-05T13:36:00,2011-08-05T13:47:00,Requester, Amend Request for Quotation Requester,Nico Ojenbeer
1161,2011-08-27T20:01:00,2011-08-27T20:35:00,Requester, Analyze Request for Quotation,Francois de Perrier
1161,2011-08-28T16:03:00,2011-08-28T16:39:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1161,2011-08-31T19:06:00,2011-08-31T21:24:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1161,2011-09-01T03:59:00,2011-09-01T04:13:00,Requester, Analyze Quotation comparison Map,Nico Ojenbeer
1161,2011-09-01T04:13:00,2011-09-01T04:13:00,Requester, Choose best option,Nico Ojenbeer
1161,2011-09-01T07:13:00,2011-09-01T14:55:00,Requester, Settle conditions with supplier,Magdalena Predutta
1161,2011-09-01T20:28:00,2011-09-01T20:36:00,Requester, Create Purchase Order,Francois de Perrier
1161,2011-09-08T17:25:00,2011-09-08T17:49:00,Requester, Confirm Purchase Order,Carmen Finacse
1161,2011-09-18T11:01:00,2011-09-20T06:45:00,Requester, Deliver Goods Services,Sean Manney
1161,2011-09-20T14:07:00,2011-09-20T14:08:00,Requester, Release Purchase Order,Anne Olwada
1161,2011-09-20T23:30:00,2011-09-20T23:31:00,Requester, Approve Purchase Order for payment,Karel de Groot
1161,2011-09-25T21:24:00,2011-09-25T21:24:00,Requester, Send invoice,Karen Clarens
1161,2011-09-26T11:49:00,2011-09-26T11:53:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1161,2011-09-26T11:53:00,2011-09-26T11:53:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1161,2011-09-26T12:58:00,2011-09-26T13:05:00,Requester, Pay invoice,Karalda Nimwada
1177,2011-06-19T17:33:00,2011-06-19T18:29:00,Requester, Create Purchase Requisition,Kim Passa
1177,2011-06-19T21:16:00,2011-06-19T21:28:00,Requester, Create Request for Quotation Requester,Alberto Duport
1177,2011-06-24T07:11:00,2011-06-24T07:45:00,Requester, Analyze Request for Quotation,Francois de Perrier
1177,2011-06-24T11:19:00,2011-06-24T11:37:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1177,2011-06-24T13:29:00,2011-06-24T16:25:00,Requester, Create Quotation comparison Map,Karel de Groot
1177,2011-06-24T23:12:00,2011-06-24T23:41:00,Requester, Analyze Quotation comparison Map,Immanuel Karagianni
1177,2011-06-24T23:41:00,2011-06-24T23:41:00,Requester, Choose best option,Clement Duchot
1177,2011-06-25T04:59:00,2011-06-25T13:52:00,Requester, Settle conditions with supplier,Francois de Perrier
1177,2011-06-25T20:12:00,2011-06-25T20:18:00,Requester, Create Purchase Order,Magdalena Predutta
1177,2011-06-27T13:40:00,2011-06-27T13:53:00,Requester, Confirm Purchase Order,Carmen Finacse
1177,2011-06-28T10:58:00,2011-06-29T01:38:00,Requester, Deliver Goods Services,Karen Clarens
1177,2011-06-29T09:25:00,2011-06-29T09:26:00,Requester, Release Purchase Order,Clement Duchot
1177,2011-06-29T20:16:00,2011-06-29T20:17:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1177,2011-07-03T02:35:00,2011-07-03T02:35:00,Requester, Send invoice,Carmen Finacse
1177,2011-07-03T16:53:00,2011-07-03T16:57:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1177,2011-07-03T16:57:00,2011-07-03T16:57:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1177,2011-07-03T17:14:00,2011-07-03T17:25:00,Requester, Pay invoice,Karalda Nimwada
1178,2011-06-19T19:32:00,2011-06-19T20:22:00,Requester, Create Purchase Requisition,Fjodor Kowalski
1178,2011-06-20T17:15:00,2011-06-20T17:21:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
1178,2011-06-20T17:27:00,2011-06-20T17:29:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
1178,2011-06-21T10:30:00,2011-06-21T11:03:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1178,2011-06-21T11:55:00,2011-06-21T12:02:00,Requester, Amend Request for Quotation Requester,Elvira Lores
1178,2011-07-14T22:22:00,2011-07-14T22:56:00,Requester, Analyze Request for Quotation,Francois de Perrier
1178,2011-07-14T23:45:00,2011-07-14T23:55:00,Requester, Amend Request for Quotation Requester,Fjodor Kowalski
1178,2011-08-14T03:41:00,2011-08-14T04:00:00,Requester, Analyze Request for Quotation,Francois de Perrier
1178,2011-08-14T04:57:00,2011-08-14T05:04:00,Requester, Amend Request for Quotation Requester,Fjodor Kowalski
1178,2011-08-14T22:32:00,2011-08-14T22:52:00,Requester, Analyze Request for Quotation,Karel de Groot
1178,2011-08-14T23:49:00,2011-08-14T23:56:00,Requester, Amend Request for Quotation Requester,Immanuel Karagianni
1178,2011-09-10T13:12:00,2011-09-10T13:36:00,Requester, Analyze Request for Quotation,Francois de Perrier
1178,2011-09-10T19:01:00,2011-09-10T19:28:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
1178,2011-09-11T10:10:00,2011-09-11T13:17:00,Requester, Create Quotation comparison Map,Karel de Groot
1178,2011-09-11T19:39:00,2011-09-11T19:47:00,Requester, Analyze Quotation comparison Map,Kim Passa
1178,2011-09-11T19:47:00,2011-09-11T19:47:00,Requester, Choose best option,Penn Osterwalder
1178,2011-09-11T22:21:00,2011-09-12T12:01:00,Requester, Settle conditions with supplier,Francois de Perrier
1178,2011-09-13T16:27:00,2011-09-13T16:36:00,Requester, Create Purchase Order,Francois de Perrier
1178,2011-09-14T10:55:00,2011-09-14T11:27:00,Requester, Confirm Purchase Order,Carmen Finacse
1178,2011-09-24T15:56:00,2011-09-25T02:41:00,Requester, Deliver Goods Services,Kiu Kan
1178,2011-09-25T09:50:00,2011-09-25T09:51:00,Requester, Release Purchase Order,Nico Ojenbeer
1178,2011-09-25T16:02:00,2011-09-26T01:23:00,Requester, Settle dispute with supplier Purchasing Agent,Magdalena Predutta
1178,2011-09-26T08:47:00,2011-09-26T08:48:00,Requester, Release Purchase Order,Miu Hanwan
1178,2011-09-26T13:29:00,2011-09-26T13:30:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1178,2011-09-27T23:40:00,2011-09-27T23:40:00,Requester, Send invoice,Carmen Finacse
1178,2011-09-28T14:10:00,2011-09-28T14:14:00,Requester, Release Supplier's Invoice,Pedro Alvares
1178,2011-09-28T14:14:00,2011-09-28T14:14:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1178,2011-09-28T14:37:00,2011-09-28T14:46:00,Requester, Pay invoice,Pedro Alvares
1179,2011-06-19T22:39:00,2011-06-19T23:27:00,Requester, Create Purchase Requisition,Anna Kaufmann
1179,2011-06-20T19:29:00,2011-06-20T19:37:00,Requester, Analyze Purchase Requisition,Maris Freeman
1179,2011-06-20T19:44:00,2011-06-20T19:47:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
1179,2011-06-27T07:19:00,2011-06-27T07:39:00,Requester, Analyze Request for Quotation,Francois de Perrier
1179,2011-06-27T08:26:00,2011-06-27T08:39:00,Requester, Amend Request for Quotation Requester,Kim Passa
1179,2011-08-23T18:41:00,2011-08-23T19:06:00,Requester, Analyze Request for Quotation,Karel de Groot
1179,2011-08-23T20:45:00,2011-08-23T21:21:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
1179,2011-08-23T22:14:00,2011-08-24T03:33:00,Requester, Create Quotation comparison Map,Magdalena Predutta
1179,2011-08-24T10:22:00,2011-08-24T10:35:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
1179,2011-08-24T10:35:00,2011-08-24T10:35:00,Requester, Choose best option,Nico Ojenbeer
1179,2011-08-24T14:08:00,2011-08-24T19:08:00,Requester, Settle conditions with supplier,Francois de Perrier
1179,2011-08-27T14:19:00,2011-08-27T14:30:00,Requester, Create Purchase Order,Francois de Perrier
1179,2011-08-30T04:50:00,2011-08-30T04:55:00,Requester, Confirm Purchase Order,Sean Manney
1179,2011-09-15T23:25:00,2011-09-17T13:56:00,Requester, Deliver Goods Services,Esmeralda Clay
1179,2011-09-17T21:51:00,2011-09-17T21:52:00,Requester, Release Purchase Order,Miu Hanwan
1179,2011-09-18T12:29:00,2011-09-18T12:30:00,Requester, Approve Purchase Order for payment,Karel de Groot
1179,2011-09-28T08:42:00,2011-09-28T08:42:00,Requester, Send invoice,Karen Clarens
1179,2011-09-28T23:06:00,2011-09-28T23:10:00,Requester, Release Supplier's Invoice,Karalda Nimwada
1179,2011-09-28T23:54:00,2011-09-29T00:10:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
1179,2011-09-29T00:21:00,2011-09-29T00:21:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1179,2011-09-29T01:20:00,2011-09-29T01:24:00,Requester, Pay invoice,Pedro Alvares
1182,2011-06-20T09:44:00,2011-06-20T09:54:00,Requester, Create Purchase Requisition,Nico Ojenbeer
1182,2011-06-20T13:51:00,2011-06-20T13:59:00,Requester, Create Request for Quotation Requester,Esmana Liubiata
1182,2011-06-28T14:27:00,2011-06-28T14:58:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1184,2011-06-20T16:29:00,2011-06-20T16:42:00,Requester, Create Purchase Requisition,Christian Francois
1184,2011-06-21T04:47:00,2011-06-21T04:52:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
1184,2011-06-21T04:58:00,2011-06-21T05:00:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
1184,2011-06-21T11:08:00,2011-06-21T11:26:00,Requester, Analyze Request for Quotation,Francois de Perrier
1184,2011-06-21T12:06:00,2011-06-21T12:19:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
1184,2011-06-22T03:53:00,2011-06-22T04:19:00,Requester, Analyze Request for Quotation,Francois de Perrier
1184,2011-06-22T05:08:00,2011-06-22T05:19:00,Requester, Amend Request for Quotation Requester,Clement Duchot
1184,2011-07-11T11:17:00,2011-07-11T11:50:00,Requester, Analyze Request for Quotation,Karel de Groot
1184,2011-07-12T03:49:00,2011-07-12T04:13:00,Requester, Amend Request for Quotation Requester Manager,Heinz Gutschmidt
1184,2011-08-13T09:31:00,2011-08-13T09:56:00,Requester, Analyze Request for Quotation,Karel de Groot
1184,2011-08-13T10:51:00,2011-08-13T11:02:00,Requester, Amend Request for Quotation Requester,Elvira Lores
1184,2011-08-20T09:14:00,2011-08-20T09:38:00,Requester, Analyze Request for Quotation,Karel de Groot
1184,2011-08-20T17:49:00,2011-08-20T18:10:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1184,2011-08-21T20:57:00,2011-08-21T22:09:00,Requester, Create Quotation comparison Map,Karel de Groot
1184,2011-08-22T04:54:00,2011-08-22T05:00:00,Requester, Analyze Quotation comparison Map,Miu Hanwan
1184,2011-08-22T05:00:00,2011-08-22T05:00:00,Requester, Choose best option,Esmana Liubiata
1184,2011-08-22T22:18:00,2011-08-23T06:04:00,Requester, Settle conditions with supplier,Magdalena Predutta
1184,2011-08-23T07:59:00,2011-08-23T08:10:00,Requester, Create Purchase Order,Magdalena Predutta
1184,2011-08-24T23:03:00,2011-08-24T23:22:00,Requester, Confirm Purchase Order,Sean Manney
1184,2011-09-07T10:00:00,2011-09-08T16:24:00,Requester, Deliver Goods Services,Carmen Finacse
1184,2011-09-09T00:26:00,2011-09-09T00:27:00,Requester, Release Purchase Order,Clement Duchot
1184,2011-09-09T05:08:00,2011-09-09T05:09:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
1184,2011-09-11T08:36:00,2011-09-11T08:36:00,Requester, Send invoice,Carmen Finacse
1184,2011-09-11T22:55:00,2011-09-11T22:59:00,Requester, Release Supplier's Invoice,Pedro Alvares
1184,2011-09-11T22:59:00,2011-09-11T22:59:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
1184,2011-09-11T23:41:00,2011-09-11T23:51:00,Requester, Pay invoice,Pedro Alvares
1187,2011-06-20T20:10:00,2011-06-20T20:51:00,Requester, Create Purchase Requisition,Alberto Duport
1187,2011-06-21T18:22:00,2011-06-21T18:27:00,Requester, Analyze Purchase Requisition,Francis Odell
1187,2011-06-21T18:33:00,2011-06-21T18:36:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
1187,2011-06-28T05:15:00,2011-06-28T05:33:00,Requester, Analyze Request for Quotation,Francois de Perrier
1191,2011-06-21T05:52:00,2011-06-21T06:35:00,Requester, Create Purchase Requisition,Christian Francois
1191,2011-06-22T06:34:00,2011-06-22T06:39:00,Requester, Analyze Purchase Requisition,Maris Freeman
1191,2011-06-22T06:46:00,2011-06-22T06:48:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
1191,2011-07-01T22:20:00,2011-07-01T22:41:00,Requester, Analyze Request for Quotation,Francois de Perrier
1191,2011-07-01T23:31:00,2011-07-01T23:36:00,Requester, Amend Request for Quotation Requester,Elvira Lores
1191,2011-07-05T09:59:00,2011-07-05T10:19:00,Requester, Analyze Request for Quotation,Karel de Groot
1191,2011-07-05T11:04:00,2011-07-05T11:13:00,Requester, Amend Request for Quotation Requester,Elvira Lores
1191,2011-08-27T22:26:00,2011-08-27T22:46:00,Requester, Analyze Request for Quotation,Magdalena Predutta
1191,2011-08-28T07:10:00,2011-08-28T07:41:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
1191,2011-08-28T16:58:00,2011-08-28T19:05:00,Requester, Create Quotation comparison Map,Francois de Perrier
1191,2011-08-29T01:59:00,2011-08-29T02:21:00,Requester, Analyze Quotation comparison Map,Miu Hanwan
1191,2011-08-29T02:21:00,2011-08-29T02:21:00,Requester, Choose best option,Anne Olwada
1191,2011-08-29T11:05:00,2011-08-29T16:04:00,Requester, Settle conditions with supplier,Karel de Groot
1191,2011-08-30T03:36:00,2011-08-30T03:47:00,Requester, Create Purchase Order,Francois de Perrier
1191,2011-08-30T22:29:00,2011-08-30T22:45:00,Requester, Confirm Purchase Order,Esmeralda Clay
1191,2011-09-03T16:32:00,2011-09-05T05:57:00,Requester, Deliver Goods Services,Esmeralda Clay
1191,2011-09-05T13:27:00,2011-09-05T13:28:00,Requester, Release Purchase Order,Immanuel Karagianni
1191,2011-09-06T17:33:00,2011-09-06T17:34:00,Requester, Approve Purchase Order for payment,Francois de Perrier
1191,2011-09-17T15:09:00,2011-09-17T15:09:00,Requester, Send invoice,Esmeralda Clay
1191,2011-09-18T05:20:00,2011-09-18T05:26:00,Requester, Release Supplier's Invoice,Pedro Alvares
1191,2011-09-18T05:26:00,2011-09-18T05:26:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
1191,2011-09-18T05:32:00,2011-09-18T05:41:00,Requester, Pay invoice,Pedro Alvares
1192,2011-06-21T05:56:00,2011-06-21T06:26:00,Requester, Create Purchase Requisition,Immanuel Karagianni
1192,2011-06-22T02:14:00,2011-06-22T02:18:00,Requester, Analyze Purchase Requisition,Francis Odell
1192,2011-06-22T14:01:00,2011-06-22T14:25:00,Requester, Amend Purchase Requisition,Kim Passa
